product_name,upc_code,cndcfi,category_description,form,strength,package_size,sales_price,measurement_name,manufacture_name,category_name,expire_date,
"DROPLET 0.5 ML 29GX12.5MM(1/2)","08489605110","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","29 G X1/2",100.000,30.21,"ML","HTL-STREFA, S.A","OT",/  /
"DROPLET INS 0.3 ML 29GX12.5MM","08489605210","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","29 G X1/2",100.000,30.21,"ML","HTL-STREFA, S.A","OT",/  /
"MEDLANCE PLUS LITE 25G LANCETS","08489704320","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","25 GAUGE",200.000,26.40,"EACH","HTL-STREFA, S.A","OT",/  /
"MEDLANCE PLUS 21G LANCETS","08489704420","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","21 GAUGE",200.000,26.40,"EACH","HTL-STREFA, S.A","OT",/  /
"MEDLANCE PLUS EXTRA 21G LANCET","08489704520","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","21 GAUGE",200.000,26.40,"EACH","HTL-STREFA, S.A","OT",/  /
"MEDLANCE PLUS SPECIAL BLADE","08489704620","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","0.8 MMX2MM",200.000,26.40,"EACH","HTL-STREFA, S.A","OT",/  /
"ACTI-LANCE LITE 28G LANCETS","08489714120","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","28 GAUGE",200.000,26.40,"EACH","HTL-STREFA, S.A","OT",/  /
"ACTI-LANCE UNIVERS 23G LANCETS","08489714220","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","23 GAUGE",200.000,26.40,"EACH","HTL-STREFA, S.A","OT",/  /
"ACTI-LANCE SPECIAL 17G LANCETS","08489714320","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","17 GAUGE",200.000,26.40,"EACH","HTL-STREFA, S.A","OT",/  /
"ACTI-LANCE LITE 28G LANCETS","08489715510","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","28 GAUGE",100.000,13.20,"EACH","HTL-STREFA, S.A","OT",/  /
"ACTI-LANCE UNIVERS 23G LANCETS","08489715610","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","23 GAUGE",100.000,13.20,"EACH","HTL-STREFA, S.A","OT",/  /
"ACTI-LANCE SPECIAL 17G LANCETS","08489715710","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","17 GAUGE",100.000,13.20,"EACH","HTL-STREFA, S.A","OT",/  /
"DROPLET 30G LANCETS","08489716130","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","30 GAUGE",100.000,4.80,"ML","HTL-STREFA, S.A","OT",/  /
"MEDLANCE PLUS 30G LANCETS","08489724120","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","30 GAUGE",200.000,26.40,"EACH","HTL-STREFA, S.A","OT",/  /
"MEDLANCE PLUS 30G LANCETS","08489724210","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","30 GAUGE",100.000,13.20,"EACH","HTL-STREFA, S.A","OT",/  /
"MEDLANCE PLUS LITE 25G LANCETS","08489724310","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","25 GAUGE",100.000,13.20,"EACH","HTL-STREFA, S.A","OT",/  /
"MEDLANCE PLUS 21G LANCETS","08489724410","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","21 GAUGE",100.000,13.20,"EACH","HTL-STREFA, S.A","OT",/  /
"MEDLANCE PLUS EXTRA 21G LANCET","08489724510","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","21 GAUGE",100.000,13.20,"EACH","HTL-STREFA, S.A","OT",/  /
"MEDLANCE PLUS SPECIAL BLADE","08489724610","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","0.8 MMX2MM",100.000,13.20,"EACH","HTL-STREFA, S.A","OT",/  /
"DROPLET PEN NEEDLE 32GX5/32","08489786609","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","32GX 5/32",90.000,36.05,"ML","HTL-STREFA, S.A","OT",/  /
"DROPLET PEN NEEDLE 31GX3/16","08489787009","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","31 GX3/16",90.000,32.98,"ML","HTL-STREFA, S.A","OT",/  /
"DROPLET PEN NEEDLE 31GX5/16","08489787209","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","31 GX5/16",90.000,32.98,"ML","HTL-STREFA, S.A","OT",/  /
"DROPLET PEN NEEDLE 30GX5/16","08489791010","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","30 GX5/16",100.000,41.64,"ML","HTL-STREFA, S.A","OT",/  /
"DROPLET MICRON 34G X 9/64","08489791410","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","34 GX9/64",100.000,51.06,"ML","HTL-STREFA, S.A","OT",/  /
"DROPSAFE PEN NEEDLE 31GX1/4","08489816210","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","31 G X1/4",100.000,88.97,"ML","HTL-STREFA, S.A","OT",/  /
"DROPSAFE PEN NEEDLE 31GX5/16","08489816310","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","31 GX5/16",100.000,88.97,"ML","HTL-STREFA, S.A","OT",/  /
"DROPLET PEN NEEDLE 29GX3/8","08489830710","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","29G X 3/8",100.000,41.64,"ML","HTL-STREFA, S.A","OT",/  /
"DROPLET PEN NEEDLE 29GX1/2","08489830810","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","29 G X1/2",100.000,41.64,"ML","HTL-STREFA, S.A","OT",/  /
"DROPLET PEN NEEDLE 31GX5/16","08489830910","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","31 GX5/16",100.000,41.64,"ML","HTL-STREFA, S.A","OT",/  /
"DROPLET PEN NEEDLE 31GX3/16","08489831010","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","31 GX3/16",100.000,41.64,"ML","HTL-STREFA, S.A","OT",/  /
"DROPLET PEN NEEDLE 31GX1/4","08489831110","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","31 G X1/4",100.000,41.64,"ML","HTL-STREFA, S.A","OT",/  /
"DROPLET PEN NEEDLE 32GX5/16","08489831210","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","32 GX5/16",100.000,45.06,"ML","HTL-STREFA, S.A","OT",/  /
"DROPLET PEN NEEDLE 32GX1/4","08489831310","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","32 GX 1/4",100.000,45.06,"ML","HTL-STREFA, S.A","OT",/  /
"DROPLET PEN NEEDLE 32GX3/16","08489831410","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","32 GX3/16",100.000,45.06,"ML","HTL-STREFA, S.A","OT",/  /
"DROPLET PEN NEEDLE 32GX5/32","08489831510","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","32GX 5/32",100.000,45.06,"ML","HTL-STREFA, S.A","OT",/  /
"PEN NEEDLE 29G 12MM","08489846710","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","29 G X1/2",100.000,37.49,"NEEDLE","HTL-STREFA, S.A","OT",/  /
"PEN NEEDLE 31G 5MM","08489846810","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","31 GX3/16",100.000,37.49,"NEEDLE","HTL-STREFA, S.A","OT",/  /
"PEN NEEDLE 31G 6MM","08489846910","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","31 G X1/4",100.000,37.49,"NEEDLE","HTL-STREFA, S.A","OT",/  /
"PEN NEEDLE 31G 8MM","08489847010","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","31 GX5/16",100.000,37.49,"NEEDLE","HTL-STREFA, S.A","OT",/  /
"PEN NEEDLE 32G 4MM","08489847110","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","32GX 5/32",100.000,37.49,"NEEDLE","HTL-STREFA, S.A","OT",/  /
"EASY TOUCH FLURINGE 25GX5/8","08496009501","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","25GX5/8",100.000,32.49,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLURINGE 1 ML 25GX1","08496009601","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","25GX1",100.000,32.49,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH SYR 1 ML 25GX5/8","08496010101","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","25GX5/8",100.000,32.49,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH SYRINGE 1 ML 25GX1","08496010201","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","25GX1",100.000,32.49,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH 0.5 ML SYR 29GX1/2","08496011601","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","29 G X1/2",100.000,32.49,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH 1 ML SYR 29GX1/2","08496011701","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","29 G X1/2",100.000,32.49,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH 0.5 ML SYR 30GX5/16","08496011801","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","30 GX5/16",100.000,32.49,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH 1 ML SYR 30GX1/2","08496011901","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","30GX1/2",100.000,32.49,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH SYRINGE 3 ML 20GX1","08496012501","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","20GX1",100.000,32.49,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH SYRINGE 3 ML 21GX1","08496012601","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","21 G X 1",100.000,32.49,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH SYRINGE 3 ML 22GX1","08496012701","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","22GX1",100.000,32.49,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH SYR 3 ML 22GX1-1/2","08496012801","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","22GX1 1/2",100.000,32.49,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH SYRINGE 3 ML 23GX1","08496012901","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","23GX1",100.000,32.49,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH SYR 3 ML 25GX5/8","08496013001","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","25GX5/8",100.000,32.49,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH SYRINGE 3 ML 25GX1","08496013101","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","25GX1",100.000,32.49,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH SYR 26GX3/8 1 ML","08496013501","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","TRAY","26GX3/8",25.000,32.49,"TRAY","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH SYR 27GX1/2 1 ML","08496013701","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","TRAY","27GX1/2",25.000,32.49,"TRAY","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLURINGE 25GX1 1 ML","08496014001","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","TRAY","25GX1",25.000,32.49,"TRAY","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH UNI-SLIP SYR 1 ML","08496015401","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",100.000,8.39,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH LUER LOCK 1 ML SYR","08496015501","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",100.000,8.39,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH UNI-SLIP 3 ML SYR","08496015801","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",100.000,8.39,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH LUER LOCK 3 ML SYR","08496015901","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",100.000,8.39,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH UNI-SLIP 5 ML SYR","08496016001","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",50.000,4.99,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH LUER LOCK 5 ML SYR","08496016101","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",50.000,4.99,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH UNI-SLIP 10 ML SYR","08496016201","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",50.000,7.39,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH LUER LOCK 10 ML SYR","08496016301","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",50.000,7.39,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH LUER LOK INSUL 1 ML","08496016401","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",100.000,8.39,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH UNI-SLIP SYR 1 ML","08496016501","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",100.000,8.39,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH SHEATHLOCK 3 ML SYR","08496017001","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",100.000,29.99,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH SHEATHLOCK 5 ML SYR","08496017101","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",50.000,8.39,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH SHEATHLOCK 10ML SYR","08496017201","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",50.000,8.39,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLURING 1ML 25GX5/8","08496017401","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","25GX5/8",100.000,29.99,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOCK NDL 18GX1","08496018601","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","18GX1",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK NDL 18GX1.5","08496018701","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","18GX1 1/2",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK NDL 19GX1.5","08496018801","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","19GX1 1/2",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOCK NDL 19GX1","08496019001","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","19GX1",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK NDL 20GX1.5","08496019201","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","20GX1 1/2",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOCK NDL 20GX1","08496019401","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","20GX1",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOCK NDL 21GX1","08496019501","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","21 G X 1",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK NDL 21GX1.5","08496019601","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","21GX1 1/2",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOCK NDL 22GX1","08496019801","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","22GX1",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK NDL 22GX1.5","08496019901","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","22GX1 1/2",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK NDL 23GX5/8","08496020001","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","23GX5/8",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOCK NDL 23GX1","08496020101","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","23GX1",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK NDL 23GX1.5","08496020201","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","23GX1 1/2",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK NDL 25GX5/8","08496020301","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","25GX5/8",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOCK NDL 25GX1","08496020401","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","25GX1",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK NDL 25GX1.5","08496020501","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","25GX1 1/2",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK NDL 26GX1/2","08496020601","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","26GX1/2",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK NDL 27GX1/2","08496020701","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","27GX1/2",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK NDL 28GX1/2","08496021001","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","28GX1/2",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"SURELIFE WRIST BP MONITOR","08496021101","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","KIT","",1.000,23.99,"KIT","MHC MEDICAL PRO","OT",/  /
"SURELIFE TALKING WRIST BP MNTR","08496021201","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","KIT","",1.000,31.19,"KIT","MHC MEDICAL PRO","OT",/  /
"SURELIFE ARM BP MONITOR","08496021301","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","KIT","",1.000,35.99,"KIT","MHC MEDICAL PRO","OT",/  /
"SURELIFE TALKING ARM BP MONITR","08496021401","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","KIT","",1.000,47.99,"KIT","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK NDL 29GX1/2","08496021601","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","29 G X1/2",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK NDL 30GX1/2","08496021701","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","30GX1/2",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLK NDL 30GX5/16","08496021801","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","30 GX5/16",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLK NDL 31GX5/16","08496021901","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","31 GX5/16",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOCK NDL 26GX1","08496022001","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","26GX1",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOCK NDL 27GX1","08496022101","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","27GX1",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK NDL 22GX3/4","08496022201","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","22GX3/4",50.000,8.15,"NEEDLE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH TB FLP 1 ML 26GX5/8","08496023101","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","26 G X5/8",100.000,29.99,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH TB FLP 1 ML 28GX1/2","08496023201","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","28GX1/2",100.000,29.99,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH INSULN 1ML 29GX1/2","08496023301","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","29 G X1/2",100.000,29.99,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH INSULN 1ML 30GX1/2","08496023401","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","30GX1/2",100.000,29.99,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH INSULN 1ML 31GX5/16","08496023601","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","31 GX5/16",100.000,29.99,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK 1ML 26GX3/8","08496024201","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","26GX3/8",100.000,29.99,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH FLIPLOK 1ML 27GX0.5","08496024301","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","27GX1/2",100.000,29.99,"SYRINGE","MHC MEDICAL PRO","OT",/  /
"EASY TOUCH INSULN 1ML 30GX5/16","08496024501","7","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","30 GX5/16",100.000,29.99,"SYRINGE","MHC MEDICAL PRO","OT",/  /
